pair_id,jd_text,cv_text,"label (1=relevant, 0=not_relevant)",Q2_dealbreaker (Yes/No/Uncertain),annotator_id
3943,"TITLE: Nhân Viên Tư Vấn Tuyển Sinh | REQ: – Tư vấn các khoá học qua các hình thức: trực tiếp tại trung tâm, kênh online, điện thoại, …– Cập nhật học phí, thu học phí học viên tại Trung tâm, gửi thông báo và điện thoại nhắc phí, làm thông tin khóa học khi lên khóa và lên cấp độ– Hỗ trợ Testing, kiểm tra trình độ đầu vào– Xếp lịch kiểm tra hằng tuần, theo dõi điểm số chất lượng và thông báo đến Phụ huynh– Hỗ trợ chi nhánh và Schooling– Giải đáp thắc mắc phụ huynh liên quan đến Trung tâm– Và một số công việc khác theo phân công của Trưởng chi nhánh. | DESC: – Trình độ: Cao đẳng trở lên– Kinh nghiệm: ưu tiên ứng viên có kinh nghiệm trong lĩnh vực dịch vụ khách hàng– Có khả năng giao tiếp tiếng Anh– Kỹ năng: giải quyết vấn đề, chăm sóc khách hàng, nhanh nhẹn, nhiệt tình, có tinh thần học hỏi chịu khó","DESIRED JOB: Nhân viên lái xe bằng E | SKILLS: + Kỹ năng phân tích và làm việc với những số một cách thành thạo + Hiểu biết về hóa đơn và các tác vụ với hóa đơn + Có kiến thức về hồ sơ hải quan và luật thuế hải quan + Có kinh nghiệm và kỹ năng sử dụng một số phần mềm quản lý hàng tồn kho + Có kỹ năng và kinh nghiệm quản lý phân phối + Có kiến thức và tuân thủ những nguyên tắc đảm bảo chất lượng + Cẩn thận, tỉ mỉ, có khả quan sát tốt và chú ý đến từng chi tiết nhỏ + Có kiến thức về tiếp thị, bán hàng và quy trình bán hàng + Thành thạo tin học văn phòng và sử dụng máy tính + Có kiến thức về chuỗi cung ứng và các hoạt động bán lẻ | EXP: Trên 10 năm",,,
2313,"TITLE: Senior Human Resource Officer | REQ: • Minimum 4 - 5 years of experience in a similar position, at least 1-2 years in the IT field.• Experienced in recruiting Tech positions.• University degree in Human Resource Management, Business Administration or related field…• Good communication & presentation skills• Good management & organization skills• Dynamic, enthusiastic, eager to learn. | DESC: • Talent Acquisition (40%)- Plan and execute the company's talent acquisition strategy- Manage and implement recruitment and selection processes (resume screening, call screening, interviews, etc.).- Develop and measure the success of recruitment procedure.- Conduct sourcing activities to fill vacant positions- Manage these candidate pools to ensure qualified candidates remain engaged in current or future opportunities.- Build long-term relationships with partner & potential candidates. - In charge of onboarding training • Employee Retention (30%)- Developing and implementing employee training programs aimed at improving employee performance on the job- Participate reviewing employee performance records to determine if employees should be terminated or promoted based on their performance- Recommending changes in employee compensation based on market data to ensure that salaries are competitive with other companies in the industry- Conducting exit interviews to identify reasons why they left the company and ways to prevent turnover in the future.- Reviewing employee complaints so that appropriate action can be taken• General tasks: (30%)- Management and implementation of labor contracts, employee records, ... other related documents.- Manage and conduct administrative tasks: office repair, electricity payment, monthly rent- Organize all engagement activities: employee birthday, teambuilding, YEP,....- Manage the office operation cost monthly• Work closely with other departments to solve problems","DESIRED JOB: Nhân viên | SKILLS: Biết lắng nghe tiếp thu ý kiến của đồng nghiệp và cấp trênChăm chỉ, chịu khó tìm hiểu các vấn đề trong công việc và cuộc sốngTinh thần trách nhiệm trong công việcChịu được áp lực trong công việcHòa đồng, vui vẻ với đồng nghiệpBản thân em tuy chưa có nhiều kinh nghiệm thực tiễn và chưa được làm việc trong môi trường chuyên nghiệp nhưng em đã có kinh nghiệm tham gia các cuộc thi trong thời điểm còn là sinh viên. Một trong những điểm yếu bản thân em sẽ cố gắng khắc phục là khả năng ngoại ngữ còn chưa ổn. Em sẽ cố gắng khắc phục vấn đề này để phục vụ công việc một cách tốt nhất. | EXP: Dưới 1 năm",,,
1255,"TITLE: Nhân viên kinh doanh | REQ: - Hiểu rõ khách hàng - Khả năng trông rộng - Khả năng giao tiếp- Giải quyết khó khăn- Thúc đẩy kinh doanh quản lý đất đai, có kiến thức về luật, độc lập, chuyên nghiệp, đạt đựơc doanh số, kỹ năng đàm phán thương lượng. | DESC: Là cầu nối giữa người mua và ngườI bán trong lĩnh vực đất đai Nhiệm vụ: + Phát triển danh sách đất đai bằng những xây dựng các mối quan hệ và nhắm tới những người bán tiềm năng, gặp gỡ các người bán tiềm năng trong các hoạt động địa phương. + Lập danh sách đất đai qua việc kiềm tra đất, đề nghị những việc nâng cấp có thể làm tăng khả năng bán ra; hợp tác với các nhà thẩm định để đưa ra giá bán, hoàn tất hợp đồng. + Phát triển người mua đất qua việc gặp gỡ những người muốn mua đất, chào hỏi xã giao, quảng cáo; giải đáp các yêu cầu thắc mắc. + Nắm được yêu cầu của người mua để ấn định giá; gắn kết những yêu cầu với danh sách người bán; dẫn khách đi xem đất; trình bày những lợi nhuận; xem xét lại những yêu cầu; đề nghị những thay đổi; soạn hợp đồng. + Cập nhật kiến thức công việc qua việc nắm bắt các danh sách; đi khảo sát đất đai, tham dự các khoá học; xem sách báo chuyên ngành; củng cố các mối quan hệ cá nhân. + Hoàn thành các công việc yêu cầu là hoàn thành nhiêm vụ môi giới.","DESIRED JOB: Nhân viên lái xe ca đêm - Bằng Lái Xe Hạng C | SKILLS: - Chăm chỉ, cần cù, chịu khó - Kỹ năng thuyết trình tốt - Dễ dàng hòa nhập với môi trường làm việc mới - Quản lý thời gian hiệu quả - Có thể chịu được công việc có nhiều áp lực - Có khả năng xây dựng và làm việc theo đội nhóm - Biết cách phân loại vấn đề diễn ra trong quá trình xử lý công việc - Kỹ năng tin học văn phòng thành thạo - Có tầm nhìn và sự quyết đoán | EXP: 5-10 năm",,,
712,"TITLE: Nhân Viên Quản Lý Đơn Hàng | REQ: 1. Tốt nghiệp Đại học/cao đẳng 2. Có kinh nghiệm 2 - 3 năm tại vị trí tương đương (hàng dệt kim)3. Hiểu biết kỹ lưỡng về phát triển sản phẩm và quy trình tìm nguồn cung ứng4. Có kiến thức về sản phẩm dệt may và kỹ thuật, nguyên phụ liệu.5. Khả năng đánh giá nhà cung cấp và dự báo rủi ro trong hợp tác.6. Có trách nhiệm, thành thạo kỹ năng giao tiếp, tạo dựng từng mối quan hệ và kỹ năng làm việc nhóm.7. Có khả năng làm việc với tất cả các cấp và phải có khả năng thích ứng với các phong cách làm việc khác nhau. | DESC: 1. Xây dựng kế hoạch mua theo mùa và kế hoạch chi tiết theo đơn hàng với nhà máy và nội bộ2. Phát triển mẫu mã sản phẩm3. Đảm bảo đồng bộ sản xuất đúng với kế hoạch của nhà máy4. Kiểm tra và giám sát báo giá, đàm phán giá đảm bảo tối ưu hóa giá vốn5. Trình duyệt đơn hàng/hợp đồng/phụ lục theo đúng quy trình6. Phân công và sắp xếp công việc cho các nhân viên trong team phù hợp với kế hoạch.7. Kiểm soát tiến độ hoạt động mua hàng cung ứng theo kế hoạch chung8. Triển khai theo dõi tiến độ sản xuất thực tế, xuất nguyên phụ liệu cho đơn vị gia công9. Giải quyết các vấn đề phát sinh tại nhà cung cấp về tiến độ giao hàng, quyết toán nguyên phụ liệu, hàng hóa và các khiếu nại nếu có10. Báo cáo tiến độ theo tuần, tháng, mùa của từng mã hàng","DESIRED JOB: Nhân viên Lái xe hạng C | SKILLS: Có những kỹ năng chuyên sâu trong vấn đề chuyển giao nhận hàng vì đã có kinh nghiệm. Biết cách phục vụ khách hàng, làm hài lòng khách hàng. Có khả năng lãnh đạo, đứng đầu trong việc quản lý hàng hóa. Cẩn trọng trong từng khâu chuỗi làm việc. Hòa đồng, năng động, vui vẻ với mọi người xung quanh. | EXP: Trên 10 năm",,,
4632,"TITLE: Nhân Viên Giá Thành Vật Tư ( Tiếng Anh ) | REQ: Tốt nghiệp Cao đẳng, đại họcƯu tiên có kinh nghiệm vị trí tương đươngNgoại ngữ: Tiếng Anh thành thạo Thành thạo tin học văn phòng | DESC: Tổng hợp, thực hiện các dữ liệu, thông tin phục vụ cho báo cáo phân tích giá thành định kỳ, đột xuất.Tính toán giá thành chuẩn của sản phẩm mới, sản phẩm xuất khẩu, hàng gia công.Cập nhật và tính toán giá thành tiêu chuẩn cho từng sản phẩm khi có biến độngTheo dõi, cập nhật dữ liệu, thông tin thực hiện thẩm định, đánh giá hiệu quả các dự án cải tiến, đầu tư của nhà máy. Các công việc phát sinh khác theo chỉ đạo của GĐ phát triển kinh doanh","DESIRED JOB: Phục vụ, Phiên dịch | SKILLS: Ngoại ngữ, làm việc nhóm, thái độ làm việcBiết lắng nghe tiếp thu ý kiến của đồng nghiệp và cấp trênChăm chỉ, chịu khó tìm hiểu các vấn đề trong công việc và cuộc sốngTinh thần trách nhiệm trong công việcChịu được áp lực trong công việcHòa đồng, vui vẻ với đồng nghiệp | EXP: Dưới 1 năm",,,
5328,"TITLE: Chuyên Viên Tư Vấn Bảo Hiểm Nhân Thọ Toàn Thời Gian - Kênh Pruventure [Hà Nội] | REQ: - Tuổi từ 24 - 39- Tốt nghiệp Cao Đẳng, Đại Học- Từng là nhân viên kinh doanh/ tư vấn viên với ít nhất từ 1 năm kinh nghiệm trong các ngành: Bảo Hiểm, Tài Chính Ngân Hàng, Bất Động Sản, Du Lịch,...- Định hướng phát triển lâu dài đối với lĩnh vực Bảo hiểm nhân thọ- Kỹ năng giao tiếp, tư vấn thuyết phục khách hàng tốt- Ngoại hình ưa nhìn, tác phong chuyên nghiệp, năng động, nhiệt huyết và tinh thần ham học hỏi, cầu tiến trong sự nghiệp | DESC: PRUVenture là một dự án được phát triển bởi tập đoàn đa quốc gia Prudential. Tại đây, chúng tôi đã đào tạo một lực lượng PRUPlanner - Chuyên viên hoạch định tài chính tại Pruventure. Dành cho những ứng viên có tham vọng trở thành chủ doanh nghiệp thành đạt hoặc chuyên viên Hoạch Định Tài chính Cấp Cao trong ngành Bảo Hiểm Nhân Thọ đầy tiềm năng tại Việt Nam, mong muốn phát triển thương hiệu bản thân và làm chủ tài chính của mình.1. Tham gia các hoạt động kinh doanh/đào tạo- Tư vấn và thiết kế giải pháp tài chính/ bảo hiểm- Thiết lập kế hoạch kinh doanh đảm bảo hoàn thành chỉ tiêu hàng tháng, hàng quý dưới sự hỗ trợ từ Quản lý kinh doanh và đồng nghiệp- Tham gia các hoạt động Training, Coaching, Teamwork2. Chăm sóc khách hàng- Đảm bảo chất lượng dịch vụ, xây dựng mối quan hệ bền chặt, tốt đẹp với khách hàng- Xử lý khách hàng khiếu nại và yêu cầu với hướng dẫn của công ty để đảm bảo sự hài lòng của khách hàng","DESIRED JOB: Nhân viên kỹ thuật điện- điện tự động, chuyên viên lập trình | SKILLS: + Có khả năng lắng nghe người khác, tư duy làm việc nhóm tốt + Cầu toàn và tỉ mỉ trong công việc + Có chứng chỉ tin học nâng cao + Là người điềm tĩnh, bắt nhịp nhanh với môi trường mới, không ngại khó khăn trong việc giải quyết các vấn đề phát sinh. + Có kinh nghiệm 02 năm đi làm tại các công ty thuộc lĩnh vực kỹ thuật điện - điện tử học + Sử dụng cơ bản phần mềm Autocad và Revit + Có khả năng tốt trong việc tư vấn giám sát và báo cáo công việc | EXP: Chưa có kinh nghiệm",,,
711,"TITLE: Nhân Viên Quản Lý Đơn Hàng | REQ: 1. Tốt nghiệp Đại học/cao đẳng 2. Có kinh nghiệm 2 - 3 năm tại vị trí tương đương (hàng dệt kim)3. Hiểu biết kỹ lưỡng về phát triển sản phẩm và quy trình tìm nguồn cung ứng4. Có kiến thức về sản phẩm dệt may và kỹ thuật, nguyên phụ liệu.5. Khả năng đánh giá nhà cung cấp và dự báo rủi ro trong hợp tác.6. Có trách nhiệm, thành thạo kỹ năng giao tiếp, tạo dựng từng mối quan hệ và kỹ năng làm việc nhóm.7. Có khả năng làm việc với tất cả các cấp và phải có khả năng thích ứng với các phong cách làm việc khác nhau. | DESC: 1. Xây dựng kế hoạch mua theo mùa và kế hoạch chi tiết theo đơn hàng với nhà máy và nội bộ2. Phát triển mẫu mã sản phẩm3. Đảm bảo đồng bộ sản xuất đúng với kế hoạch của nhà máy4. Kiểm tra và giám sát báo giá, đàm phán giá đảm bảo tối ưu hóa giá vốn5. Trình duyệt đơn hàng/hợp đồng/phụ lục theo đúng quy trình6. Phân công và sắp xếp công việc cho các nhân viên trong team phù hợp với kế hoạch.7. Kiểm soát tiến độ hoạt động mua hàng cung ứng theo kế hoạch chung8. Triển khai theo dõi tiến độ sản xuất thực tế, xuất nguyên phụ liệu cho đơn vị gia công9. Giải quyết các vấn đề phát sinh tại nhà cung cấp về tiến độ giao hàng, quyết toán nguyên phụ liệu, hàng hóa và các khiếu nại nếu có10. Báo cáo tiến độ theo tuần, tháng, mùa của từng mã hàng","DESIRED JOB: Nhân viên lái xe hạng B2 | SKILLS: Có khả năng chu toàn công việc, siêng năng, tỉ mỉ Kỹ năng bảo dưỡng, sửa chữa xe tốt Am hiểu các kỹ thuật khó, mang tính chuyên môn cao Có khả năng quản lý công việc, từng nằm trong đội ngũ chuyên viên kỹ thuật về xe tải Có chứng chỉ đảm bảo kỹ thuật sửa chữa, bảo trì các phương tiện (ô tô, xe máy) Thân thiện, hòa đồng, cởi mở trong môi trường làm việc Khả năng công nghệ thông tin, tin học văn phòng ở mức độ trung bình - khá Tốt nghiệp nghiệp vụ kỹ thuật ôtô được cấp bởi Trường trung cấp công nghệ Hà Nội Có điều kiện, khả năng gắn bó lâu dài với công ty, doanh nghiệp | EXP: 1-3 năm",,,
1222,"TITLE: Nhân viên kinh doanh | REQ: - Hiểu rõ khách hàng - Khả năng trông rộng - Khả năng giao tiếp- Giải quyết khó khăn- Thúc đẩy kinh doanh quản lý đất đai, có kiến thức về luật, độc lập, chuyên nghiệp, đạt đựơc doanh số, kỹ năng đàm phán thương lượng. | DESC: Là cầu nối giữa người mua và ngườI bán trong lĩnh vực đất đai Nhiệm vụ: + Phát triển danh sách đất đai bằng những xây dựng các mối quan hệ và nhắm tới những người bán tiềm năng, gặp gỡ các người bán tiềm năng trong các hoạt động địa phương. + Lập danh sách đất đai qua việc kiềm tra đất, đề nghị những việc nâng cấp có thể làm tăng khả năng bán ra; hợp tác với các nhà thẩm định để đưa ra giá bán, hoàn tất hợp đồng. + Phát triển người mua đất qua việc gặp gỡ những người muốn mua đất, chào hỏi xã giao, quảng cáo; giải đáp các yêu cầu thắc mắc. + Nắm được yêu cầu của người mua để ấn định giá; gắn kết những yêu cầu với danh sách người bán; dẫn khách đi xem đất; trình bày những lợi nhuận; xem xét lại những yêu cầu; đề nghị những thay đổi; soạn hợp đồng. + Cập nhật kiến thức công việc qua việc nắm bắt các danh sách; đi khảo sát đất đai, tham dự các khoá học; xem sách báo chuyên ngành; củng cố các mối quan hệ cá nhân. + Hoàn thành các công việc yêu cầu là hoàn thành nhiêm vụ môi giới.","DESIRED JOB: Nhân viên lái xe bằng E | SKILLS: + Kỹ năng phân tích và làm việc với những số một cách thành thạo + Hiểu biết về hóa đơn và các tác vụ với hóa đơn + Có kiến thức về hồ sơ hải quan và luật thuế hải quan + Có kinh nghiệm và kỹ năng sử dụng một số phần mềm quản lý hàng tồn kho + Có kỹ năng và kinh nghiệm quản lý phân phối + Có kiến thức và tuân thủ những nguyên tắc đảm bảo chất lượng + Cẩn thận, tỉ mỉ, có khả quan sát tốt và chú ý đến từng chi tiết nhỏ + Có kiến thức về tiếp thị, bán hàng và quy trình bán hàng + Thành thạo tin học văn phòng và sử dụng máy tính + Có kiến thức về chuỗi cung ứng và các hoạt động bán lẻ | EXP: Trên 10 năm",,,
822,"TITLE: Chuyên Viên Marketing Tổng Hợp - Vietinbank Gold & Jewellery | REQ: - Nam, Nữ tuổi từ 25 đến 32; Ưu tiên ứng viên Nữ- Tốt nghiệp Đại học chuyên ngành Marketing hoặc có liên quan;- Có ít nhất 02 năm kinh nghiệm ở vị trí tương đương.- Am hiểu về các phương tiện truyền thông, marketing;- Kỹ năng lập kế hoạch, giải quyết vấn đề;- Cẩn thận, siêng năng, trung thực, linh hoạt, nhiệt tình với công việc, chịu khó cập nhật thông tin phục vụ cho nhu cầu công việc;- Tác phong chuyên nghiệp. | DESC: - Phụ trách công tác Truyền thông và Quản trị thương hiệu cho Công ty và các thương hiệu công ty độc quyền phân phối, các công việc cụ thể như:- Viết, biên tập, quản trị thông tin website, facebook, thông tin báo chí…- Lên kế hoạch, phối hợp với các đối tác phân phối, kiểm soát hiệu quả các chiến dịch marketing;- Chịu trách nhiệm nội dung, biên tập, sản xuất các ấn phẩm truyền thông: nội san, brochure, tờ rơi, Flyer, TVC, Video Clip…- Tổ chức sự kiện;- Quan hệ báo chí- Đề xuất, phối hợp tổ chức các hoạt động truyền thông nội bộ, giữ gìn và phát huy văn hóa Công ty;- Lập kế hoạch truyền thông dài hạn và cho từng giai đoạn theo chỉ đạo của Ban Lãnh đạo Công ty;- Các công việc khác theo yêu cầu từ cấp trên.","DESIRED JOB: Nhân viên lái xe bằng C | SKILLS: - Tôi tự tin rằng mình có khả năng ghi nhớ tốt đối với những quãng đường từng đi qua, bên cạnh đó nếu có yêu cầu thì cũng sẽ tìm hiểu để đáp ứng nhiệm vụ được phân công trên những tuyến đường mới - Có khả năng quan sát, điều khiển phương tiện giao thông an toàn khi làm nhiệm vụ | EXP: Trên 10 năm",,,
3775,"TITLE: Chuyên Viên Hoạch Định Tài Chính - Kênh Pruventure [Đà Nẵng] | REQ: - Tuổi từ 24-39- Tốt nghiệp Cao Đẳng trở lên- Từng là nhân viên kinh doanh/ tư vấn viên với ít nhất từ 2 năm kinh nghiệm trong các ngành- Năng động, có các mối quan hệ tốt với khách hàng | DESC: PRUVenture là một dự án đào tạo và phát triển. Tại đây, chúng tôi đã đào tạo một lực lượng tư vấn viên đạt tiêu chuẩn cho ngành bảo hiểm nhân thọ.Để thống lĩnh thị trường khách hàng thành thị, năm 2019, Pruventure có một sự chuyển đổi ngoạn mục khi được Prudential Việt Nam đầu tư, xây dựng thành một kênh phân phối hoàn toàn mới với sứ mệnh đào tạo một thế hệ chuyên viên hoạch định tài chính chuyên nghiệp; một thế hệ cấp quản lý tài năng, lãnh đạo xuất sắc.PRUPlanner - Chuyên viên hoạch định tài chính tại Pruventure. Dành cho những ứng viên có tham vọng trở thành chủ doanh nghiệp thành đạt hoặc chuyên viên Hoạch Định Tài chính Cấp Cao trong ngành Bảo Hiểm Nhân Thọ đầy tiềm năng tại Việt Nam, mong muốn phát triển thương hiệu bản thân và làm chủ tài chính của mình.1. Tham gia các hoạt động kinh doanh- Chăm sóc khách hàng hiện hữu và phát triển khách hàng mới dưới sự hỗ trợ và kèm cặp riêng của chuyên viên huấn luyện và quản lý kinh doanh trực tiếp- Khám phá, cung cấp, tư vấn các giải pháp tài chính toàn diện, phù hợp với nhu cầu của khách hàng- Kết hợp với quản lý kinh doanh và thành viên trong nhóm Tổ chức/ Tham gia những hoạt động, sự kiện, roadshow hỗ trợ kinh doanh2. Chăm sóc khách hàng- Đảm bảo chất lượng dịch vụ, xây dựng mối quan hệ bền chặt, tốt đẹp với khách hàng- Xử lý khách hàng khiếu nại và yêu cầu với hướng dẫn của công ty để đảm bảo sự hài lòng của khách hàng","DESIRED JOB: kỹ sư cơ điện tử | SKILLS: -Trung thực, cẩn thận -Quan sát, Sắp xếp, quản lý -Làm việc độc lập và làm việc nhóm | EXP: Chưa có kinh nghiệm",,,
801,"TITLE: Chuyên Viên Marketing Tổng Hợp - Vietinbank Gold & Jewellery | REQ: - Nam, Nữ tuổi từ 25 đến 32; Ưu tiên ứng viên Nữ- Tốt nghiệp Đại học chuyên ngành Marketing hoặc có liên quan;- Có ít nhất 02 năm kinh nghiệm ở vị trí tương đương.- Am hiểu về các phương tiện truyền thông, marketing;- Kỹ năng lập kế hoạch, giải quyết vấn đề;- Cẩn thận, siêng năng, trung thực, linh hoạt, nhiệt tình với công việc, chịu khó cập nhật thông tin phục vụ cho nhu cầu công việc;- Tác phong chuyên nghiệp. | DESC: - Phụ trách công tác Truyền thông và Quản trị thương hiệu cho Công ty và các thương hiệu công ty độc quyền phân phối, các công việc cụ thể như:- Viết, biên tập, quản trị thông tin website, facebook, thông tin báo chí…- Lên kế hoạch, phối hợp với các đối tác phân phối, kiểm soát hiệu quả các chiến dịch marketing;- Chịu trách nhiệm nội dung, biên tập, sản xuất các ấn phẩm truyền thông: nội san, brochure, tờ rơi, Flyer, TVC, Video Clip…- Tổ chức sự kiện;- Quan hệ báo chí- Đề xuất, phối hợp tổ chức các hoạt động truyền thông nội bộ, giữ gìn và phát huy văn hóa Công ty;- Lập kế hoạch truyền thông dài hạn và cho từng giai đoạn theo chỉ đạo của Ban Lãnh đạo Công ty;- Các công việc khác theo yêu cầu từ cấp trên.","DESIRED JOB: Nhân viên lái xe bằng C | SKILLS: Có khả năng nắm bắt thông tin nhanh chóng, thực hiện theo chỉ qua 1 lần quan sát. Có kỹ năng giao tiếp, đàm phán, trao đổi tốt. Có kỹ năng làm việc khoa học, phân bổ thời gian hợp lý. Có sự kiên trì tốt, chịu được áp lực công việc, luôn giữ được thái độ bình tĩnh dù trong tình huống xấu nhất. | EXP: 1-3 năm",,,
5539,"TITLE: Quản Đốc Xưởng Dịch Vụ Ô Tô | REQ: Kinh nghiệm: Đã có kinh nghiệm làm quản lý tại các gara/xưởng sửa chữa dịch vụ.- Có khả năng tổ chức, phân công, kiểm soát chất lượng sửa chữa, hiệu quả hoạt động các tổ thợ.- Quyết đoán, tích cực, tự tin. Sức khỏe tốt.- Có định hướng mục tiêu công việc rõ ràng, thái độ tích cực, trách nhiệm, trung thực. Có nguyện vọng làm việc lâu dài tại công ty.- Có khả năng , sử dụng thành thạo vi tính văn phòng.- Ưu tiên ứng viên có kinh nghiệm quản lý tại các xưởng dịch vụ xe ô tô | DESC: Thực hiện các chủ trương, chính sách, nội qui, quy trình làm việc của Công ty và Hãng sản xuất;- Phối hợp và nhận kế hoạch sửa chữa từ Điều phối viên;- Chịu trách nhiệm tổ chức, phân công công việc, quản lý và kiểm soát thời gian lao động mỗi vị trí xưởng hợp lý.- Chịu trách nhiệm đảm bảo các hoạt động xưởng tuân thủ đúng quy trình dịch vụ, hướng dẫn, tiêu chuẩn chất lượng kỹ thuật theo quy định, tiến độ hoàn thành kế hoạch, phối hợp điều phối vị trí xe hợp lý trong xưởng, kiểm tra chất lượng sau sửa chữa, gia tăng sự hài lòng của khách hàng dịch vụ;- Chịu trách nhiệm và đảm bảo các tiêu chuẩn về môi trường và an toàn lao động. Quản lý và tổ chức thường xuyên các hoạt động 5S, PCCC, kaizen, kiểm tra bảo quản và đề xuất bảo dưỡng trang thiết bị máy móc nhà xưởng dịch vụ;- Thường xuyên tổ chức và phân công đào tạo ban đầu, hướng dẫn tại chỗ, OJT … cho nhân viên xưởng hoặc đề xuất kế hoạch mở lớp đào tạo chuyên môn tập trung;- Hỗ trợ và phối hợp với nhân viên liên quan nghiên cứu, chẩn đoán, kiểm tu, sửa chữa, giải thích, thuyết phục hoặc giải quyết các hư hỏng bảo hành/khó/thắc mắc/khiếu nại của khách hàng;- Quản lý toàn bộ cơ sở vật chất (nhà xưởng, máy móc, dụng cụ, vật tư, tài liệu…) trong phạm vi phân công phụ trách.- Thường xuyên tổ chức thu thập, thống kê phân tích các nguyên nhân gây ra các sai hỏng, thiếu xót kỹ thuật không phù hợp, chủ động cải tiến và tìm biện pháp khắc phục, phòng ngừa;- Tham mưu và đề xuất cho Lãnh đạo bộ phận các giải pháp cải tiến dịch vụ nâng cao năng suất lao động, chất lượng và năng lực cung ứng dịch vụ gia tăng hiệu quả hoạt động kinh doanh dịch vụ cho Công ty;- Ghi chép, lưu trữ và báo cáo các kết quả thực hiện hoạt động hàng tuần, tháng, quý và năm cho Lãnh đạo bộ phận;- Liên hệ và phối hợp tốt với các phòng ban có liên quan.","DESIRED JOB: Nhân viên Làm việc online | SKILLS: - Trung thực, cẩn thận, có óc sáng tạo - Kỹ năng thuyết trình tốt - Có khả năng thích nghi nhanh với môi trường làm việc - Biết quan sát, sắp xếp, quản lý tốt - Chịu được áp lực cao trong công việc - Kỹ năng tự chủ, nghiên cứu học hỏi tốt. - Biết cách phân loại vấn đề diễn ra trong quá trình xử lý công việc - Kỹ năng tin học văn phòng thành thạo - Có thể quản lý đội nhóm có nhiều thành viên | EXP: Chưa có kinh nghiệm",,,
2123,"TITLE: Nodejs Developer | REQ: - 3+ years in project development-Good English communication- Strong proficiency with JavaScript (CoffeeScript depending on your technology stack)- Knowledge of Node.js and frameworks available for it such as Express, StrongLoop, etc)- Understanding the nature of asynchronous programming and its quirks and workarounds- Good understanding of server-side templating languages ( Jade, EJS, etc)- Good understanding of server-side CSS preprocessors (Stylus, Less, etc)- Basic understanding of front-end technologies, such as HTML5, and CSS3- Understanding accessibility and security compliance- User authentication and authorization between multiple systems, servers, and environments- Integration of multiple data sources and databases into one system- Understanding fundamental design principles behind a scalable application- Understanding differences between multiple delivery platforms, such as mobile vs. desktop, and optimizing output to match the specific platform- Creating database schemas that represent and support business processes- Implementing automated testing platforms and unit tests- Proficient understanding of code versioning tools, such as Git- Fluent in English communication | DESC: - Integration of user-facing elements developed by front-end developers with server side logic. - Writing reusable, testable, and efficient code. - Design and implementation of low-latency, high-availability, and performant applications. - Implementation of security and data protection. - Integration of data storage solutions (databases, key-value stores, blob stores, etc.)","DESIRED JOB: Nhân viên lái xe - Bằng Lái Xe Hạng C | SKILLS: - Muốn phấn đấu trở thành nhân viên lái xe ưu tú xuất sắc để nhận thưởng theo quy định của công ty - Muốn được nâng cao kiến thức, hoàn thiện bản thân khi tham gia làm việc ở môi trường chuyên nghiệp như công ty mình - Mong muốn sẽ tạo ra giá trị cốt lõi cho toàn công ty - Muốn được cống hiến hết mình bởi vì đây là niềm đam mê của tôi - Tôi mong muốn được gắn bó lâu dài với công ty để xây dựng sự nghiệp của bản thân một cách bền vững nhất | EXP: Trên 10 năm",,,
4779,"TITLE: Trưởng Nhóm Marketing 20-25M | REQ: - Là người yêu thích quảng cáo, thích chiến đấu, thử thách bản thân và chịu được áp lực cao- Có kinh nghiệm Marketing Facebook ads từ 1 năm trở lên- Là người yêu thích, có tư duy về nghề Marketing và muốn phát triển trong nghề Marketing- Am hiểu, thành thạo các nghiệp vụ liên quan của Marketing Facebook ads- Ưu tiên tốt nghiệp các trường đại học, cao đẳng chuyên ngành Marketing, kỹ thuật- Trung thực, nhanh nhẹn, thẳng thắn, có tinh thần trách nhiệm- Có laptop cá nhân- Sinh năm 95 - 20 | DESC: - Quản lý, chịu trách nhiệm đội, nhóm Marketing- Xây dựng, phát triển và thực hiện các kế hoạch và chương trình marketing tháng/Quý/Năm. - Hoạch định và kiểm soát thực hiện ngân sách marketing đã được phê duyệt. Kiểm tra và đánh giá hiệu quả các hoạt động marketing- Phối hợp với các phòng ban thực hiện các hoạt động gia tăng doanh số nhằm đạt mục tiêu kinh doanh- Tham mưu cho Ban Giám đốc về các chiến lược Marketing nhằm quảng bá thương hiệu, thúc đẩy doanh số- Đào tạo và phát triển đội ngũ nhân sự trong nhóm-Các công việc cụ thể trao đổi khi phỏng vấn","DESIRED JOB: Phục vụ, Phiên dịch | SKILLS: Ngoại ngữ, làm việc nhóm, thái độ làm việcBiết lắng nghe tiếp thu ý kiến của đồng nghiệp và cấp trênChăm chỉ, chịu khó tìm hiểu các vấn đề trong công việc và cuộc sốngTinh thần trách nhiệm trong công việcChịu được áp lực trong công việcHòa đồng, vui vẻ với đồng nghiệp | EXP: Dưới 1 năm",,,
